source_scope,path,full_path,source_archive,category,year,extension,logical_type,size_bytes,size_human
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0141_부품소재분야 기술개발공동체 형성전략에 관한 연구(김갑수)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서-부록A).xls,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0141_부품소재분야 기술개발공동체 형성전략에 관한 연구(김갑수)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서-부록A).xls,,5. 수탁연구,2001,xls,Excel/Data,1048064,1023.5KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0141_부품소재분야 기술개발공동체 형성전략에 관한 연구(김갑수)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서-부록A-세로표).pdf,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0141_부품소재분야 기술개발공동체 형성전략에 관한 연구(김갑수)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서-부록A-세로표).pdf,,5. 수탁연구,2001,pdf,PDF,225892,220.6KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0141_부품소재분야 기술개발공동체 형성전략에 관한 연구(김갑수)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서-부록A-가로표).pdf,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0141_부품소재분야 기술개발공동체 형성전략에 관한 연구(김갑수)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서-부록A-가로표).pdf,,5. 수탁연구,2001,pdf,PDF,445434,435.0KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0141_부품소재분야 기술개발공동체 형성전략에 관한 연구(김갑수)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서-부록B).pdf,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0141_부품소재분야 기술개발공동체 형성전략에 관한 연구(김갑수)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서-부록B).pdf,,5. 수탁연구,2001,pdf,PDF,581098,567.5KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0141_부품소재분야 기술개발공동체 형성전략에 관한 연구(김갑수)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서-부록B).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0141_부품소재분야 기술개발공동체 형성전략에 관한 연구(김갑수)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서)/부품소재분야 기술개발공동체 형성전략에 관한 연구_김갑수(최종보고서-부록B).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,1161728,1.1MB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0139_2001년도 지방과학기술연감 발간(송종국)/2001년도 지방과학기술연감 발간_송종국(최종보고서)/2001년도 지방과학기술연감 발간_송종국(최종보고서).pdf,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0139_2001년도 지방과학기술연감 발간(송종국)/2001년도 지방과학기술연감 발간_송종국(최종보고서)/2001년도 지방과학기술연감 발간_송종국(최종보고서).pdf,,5. 수탁연구,2001,pdf,PDF,49880494,47.6MB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0139_2001년도 지방과학기술연감 발간(송종국)/2001년도 지방과학기술연감 발간_송종국(최종보고서)/2001년도 지방과학기술연감 발간_송종국(최종보고서).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0139_2001년도 지방과학기술연감 발간(송종국)/2001년도 지방과학기술연감 발간_송종국(최종보고서)/2001년도 지방과학기술연감 발간_송종국(최종보고서).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,4333380,4.1MB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0127_정보화 촉진기금 융자사업 성과분석(장진규)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서-1).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0127_정보화 촉진기금 융자사업 성과분석(장진규)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서-1).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,802295,783.5KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0127_정보화 촉진기금 융자사업 성과분석(장진규)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서-2).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0127_정보화 촉진기금 융자사업 성과분석(장진규)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서-2).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,2532410,2.4MB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0127_정보화 촉진기금 융자사업 성과분석(장진규)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서-부록).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0127_정보화 촉진기금 융자사업 성과분석(장진규)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서-부록).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,2581231,2.5MB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0127_정보화 촉진기금 융자사업 성과분석(장진규)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서-3).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0127_정보화 촉진기금 융자사업 성과분석(장진규)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서-3).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,1468707,1.4MB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0127_정보화 촉진기금 융자사업 성과분석(장진규)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서-표지).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0127_정보화 촉진기금 융자사업 성과분석(장진규)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서)/정보화촉진기금 융자사업 2000년도 성과분석 용역_장진규(최종보고서-표지).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,24056,23.5KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0116_국제 과학기술협력 기본계획 수립에 관한 연구(정성철)/국제 과학기술협력 기본계획 수립에 관한 연구_정성철(최종보고서)/국제 과학기술협력 기본계획 수립에 관한 연구_정성철(최종보고서).pdf,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0116_국제 과학기술협력 기본계획 수립에 관한 연구(정성철)/국제 과학기술협력 기본계획 수립에 관한 연구_정성철(최종보고서)/국제 과학기술협력 기본계획 수립에 관한 연구_정성철(최종보고서).pdf,,5. 수탁연구,2001,pdf,PDF,729498,712.4KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0116_국제 과학기술협력 기본계획 수립에 관한 연구(정성철)/국제 과학기술협력 기본계획 수립에 관한 연구_정성철(최종보고서)/국제 과학기술협력 기본계획 수립에 관한 연구_정성철(최종보고서).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0116_국제 과학기술협력 기본계획 수립에 관한 연구(정성철)/국제 과학기술협력 기본계획 수립에 관한 연구_정성철(최종보고서)/국제 과학기술협력 기본계획 수립에 관한 연구_정성철(최종보고서).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,220593,215.4KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-1).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-1).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,42156,41.2KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-부록-2).doc,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-부록-2).doc,,5. 수탁연구,2001,doc,Word/RTF,635392,620.5KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/matrix-Korea.xls,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/matrix-Korea.xls,,5. 수탁연구,2001,xls,Excel/Data,35840,35.0KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-2).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-2).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,773495,755.4KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-표지).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-표지).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,25395,24.8KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-간지).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-간지).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,26603,26.0KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-부록-1).doc,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0111_다자간 과학기술협력 진흥방안(이명진)/다자간 과학기술협력 증진 방안_이명진(최종보고서)/다자간 과학기술협력 증진 방안_이명진(최종보고서-부록-1).doc,,5. 수탁연구,2001,doc,Word/RTF,19456,19.0KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0117_지방자치단체 과학기술자문관 협의회 운영결과 보고 (이공래)/지방자치단체 과학기술 자문관 협의회 운영_이공래(최종보고서)/지방자치단체 과학기술 자문관 협의회 운영_이공래(최종보고서-표지).hwp,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0117_지방자치단체 과학기술자문관 협의회 운영결과 보고 (이공래)/지방자치단체 과학기술 자문관 협의회 운영_이공래(최종보고서)/지방자치단체 과학기술 자문관 협의회 운영_이공래(최종보고서-표지).hwp,,5. 수탁연구,2001,hwp,HWP/HWPX,25855,25.2KB
original_tar_extracted,5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0117_지방자치단체 과학기술자문관 협의회 운영결과 보고 (이공래)/지방자치단체 과학기술 자문관 협의회 운영_이공래(최종보고서)/지방자치단체 과학기술 자문관 협의회 운영_이공래(최종보고서-부록1).xls,40년 기관 생산 발간물/5. 수탁연구/2001년 수탁과제 최종보고서(27건)/I-0117_지방자치단체 과학기술자문관 협의회 운영결과 보고 (이공래)/지방자치단체 과학기술 자문관 협의회 운영_이공래(최종보고서)/지방자치단체 과학기술 자문관 협의회 운영_이공래(최종보고서-부록1).xls,,5. 수탁연구,2001,xls,Excel/Data,97280,95.0KB
